,Energy,Transmission,Density,Thickness
497,1003.0,0.8984,2250.0,2.0000000000000002e-07
498,1005.0,0.89892,2250.0,2.0000000000000002e-07
499,1007.0,0.89943,2250.0,2.0000000000000002e-07
500,1009.0,0.89995,2250.0,2.0000000000000002e-07
501,1010.0,0.9002,2250.0,2.0000000000000002e-07
502,1012.0,0.90071,2250.0,2.0000000000000002e-07
503,1014.0,0.90121,2250.0,2.0000000000000002e-07
504,1016.0,0.90171,2250.0,2.0000000000000002e-07
505,1018.0,0.90221,2250.0,2.0000000000000002e-07
506,1020.0,0.90271,2250.0,2.0000000000000002e-07
507,1022.0,0.9032,2250.0,2.0000000000000002e-07
508,1024.0,0.90369,2250.0,2.0000000000000002e-07
509,1026.0,0.90417,2250.0,2.0000000000000002e-07
510,1028.0,0.90465,2250.0,2.0000000000000002e-07
511,1030.0,0.90513,2250.0,2.0000000000000002e-07
512,1032.0,0.9056,2250.0,2.0000000000000002e-07
513,1034.0,0.90608,2250.0,2.0000000000000002e-07
514,1036.0,0.90655,2250.0,2.0000000000000002e-07
515,1038.0,0.90702,2250.0,2.0000000000000002e-07
516,1040.0,0.90749,2250.0,2.0000000000000002e-07
517,1042.0,0.90795,2250.0,2.0000000000000002e-07
518,1044.0,0.90841,2250.0,2.0000000000000002e-07
519,1046.0,0.90887,2250.0,2.0000000000000002e-07
520,1048.0,0.90932,2250.0,2.0000000000000002e-07
521,1050.0,0.90978,2250.0,2.0000000000000002e-07
522,1052.0,0.91023,2250.0,2.0000000000000002e-07
523,1054.0,0.91068,2250.0,2.0000000000000002e-07
524,1056.0,0.91113,2250.0,2.0000000000000002e-07
525,1058.0,0.91157,2250.0,2.0000000000000002e-07
526,1059.9,0.91201,2250.0,2.0000000000000002e-07
527,1061.9,0.91245,2250.0,2.0000000000000002e-07
528,1063.9,0.91288,2250.0,2.0000000000000002e-07
529,1065.9,0.91331,2250.0,2.0000000000000002e-07
530,1067.9,0.91374,2250.0,2.0000000000000002e-07
531,1069.9,0.91417,2250.0,2.0000000000000002e-07
532,1071.9,0.91459,2250.0,2.0000000000000002e-07
533,1073.9,0.91501,2250.0,2.0000000000000002e-07
534,1075.9,0.91543,2250.0,2.0000000000000002e-07
535,1077.9,0.91585,2250.0,2.0000000000000002e-07
536,1079.9,0.91626,2250.0,2.0000000000000002e-07
537,1081.9,0.91667,2250.0,2.0000000000000002e-07
538,1083.9,0.91708,2250.0,2.0000000000000002e-07
539,1085.9,0.91748,2250.0,2.0000000000000002e-07
540,1087.9,0.91788,2250.0,2.0000000000000002e-07
541,1089.9,0.91828,2250.0,2.0000000000000002e-07
542,1091.9,0.91868,2250.0,2.0000000000000002e-07
543,1093.9,0.91907,2250.0,2.0000000000000002e-07
544,1095.9,0.91946,2250.0,2.0000000000000002e-07
545,1097.9,0.91985,2250.0,2.0000000000000002e-07
546,1099.9,0.92024,2250.0,2.0000000000000002e-07
547,1101.9,0.92062,2250.0,2.0000000000000002e-07
548,1103.9,0.92101,2250.0,2.0000000000000002e-07
549,1105.9,0.92139,2250.0,2.0000000000000002e-07
550,1107.9,0.92176,2250.0,2.0000000000000002e-07
551,1109.9,0.92214,2250.0,2.0000000000000002e-07
552,1111.9,0.92251,2250.0,2.0000000000000002e-07
553,1113.9,0.92288,2250.0,2.0000000000000002e-07
554,1115.9,0.92325,2250.0,2.0000000000000002e-07
555,1117.9,0.92361,2250.0,2.0000000000000002e-07
556,1119.9,0.92397,2250.0,2.0000000000000002e-07
557,1121.9,0.92434,2250.0,2.0000000000000002e-07
558,1123.9,0.92469,2250.0,2.0000000000000002e-07
559,1125.9,0.92505,2250.0,2.0000000000000002e-07
560,1127.9,0.9254,2250.0,2.0000000000000002e-07
561,1129.9,0.92575,2250.0,2.0000000000000002e-07
562,1131.9,0.9261,2250.0,2.0000000000000002e-07
563,1133.9,0.92645,2250.0,2.0000000000000002e-07
564,1135.9,0.9268,2250.0,2.0000000000000002e-07
565,1137.9,0.92714,2250.0,2.0000000000000002e-07
566,1139.9,0.92748,2250.0,2.0000000000000002e-07
567,1141.9,0.92782,2250.0,2.0000000000000002e-07
568,1143.9,0.92815,2250.0,2.0000000000000002e-07
569,1145.9,0.92849,2250.0,2.0000000000000002e-07
570,1147.9,0.92882,2250.0,2.0000000000000002e-07
571,1149.9,0.92915,2250.0,2.0000000000000002e-07
572,1151.9,0.92948,2250.0,2.0000000000000002e-07
573,1153.9,0.9298,2250.0,2.0000000000000002e-07
574,1155.9,0.93013,2250.0,2.0000000000000002e-07
575,1157.9,0.93045,2250.0,2.0000000000000002e-07
576,1159.8,0.93077,2250.0,2.0000000000000002e-07
577,1161.8,0.93109,2250.0,2.0000000000000002e-07
578,1163.8,0.9314,2250.0,2.0000000000000002e-07
579,1165.8,0.93172,2250.0,2.0000000000000002e-07
580,1167.8,0.93203,2250.0,2.0000000000000002e-07
581,1169.8,0.93234,2250.0,2.0000000000000002e-07
582,1171.8,0.93265,2250.0,2.0000000000000002e-07
583,1173.8,0.93296,2250.0,2.0000000000000002e-07
584,1175.8,0.93326,2250.0,2.0000000000000002e-07
585,1177.8,0.93356,2250.0,2.0000000000000002e-07
586,1179.8,0.93386,2250.0,2.0000000000000002e-07
587,1181.8,0.93416,2250.0,2.0000000000000002e-07
588,1183.8,0.93446,2250.0,2.0000000000000002e-07
589,1185.8,0.93476,2250.0,2.0000000000000002e-07
590,1187.8,0.93505,2250.0,2.0000000000000002e-07
591,1189.8,0.93534,2250.0,2.0000000000000002e-07
592,1191.8,0.93563,2250.0,2.0000000000000002e-07
593,1193.8,0.93592,2250.0,2.0000000000000002e-07
594,1195.8,0.93621,2250.0,2.0000000000000002e-07
595,1197.8,0.93649,2250.0,2.0000000000000002e-07
596,1199.8,0.93678,2250.0,2.0000000000000002e-07
597,1201.8,0.93706,2250.0,2.0000000000000002e-07
598,1203.8,0.93734,2250.0,2.0000000000000002e-07
599,1205.8,0.93762,2250.0,2.0000000000000002e-07
600,1207.8,0.93789,2250.0,2.0000000000000002e-07
601,1209.8,0.93817,2250.0,2.0000000000000002e-07
602,1211.8,0.93844,2250.0,2.0000000000000002e-07
603,1213.8,0.93871,2250.0,2.0000000000000002e-07
604,1215.8,0.93898,2250.0,2.0000000000000002e-07
605,1217.8,0.93925,2250.0,2.0000000000000002e-07
606,1219.8,0.93952,2250.0,2.0000000000000002e-07
607,1221.8,0.93978,2250.0,2.0000000000000002e-07
608,1223.8,0.94005,2250.0,2.0000000000000002e-07
609,1225.8,0.94031,2250.0,2.0000000000000002e-07
610,1227.8,0.94057,2250.0,2.0000000000000002e-07
611,1229.8,0.94083,2250.0,2.0000000000000002e-07
612,1231.8,0.94109,2250.0,2.0000000000000002e-07
613,1233.8,0.94135,2250.0,2.0000000000000002e-07
614,1235.8,0.9416,2250.0,2.0000000000000002e-07
615,1237.8,0.94186,2250.0,2.0000000000000002e-07
616,1239.8,0.94211,2250.0,2.0000000000000002e-07
617,1241.8,0.94236,2250.0,2.0000000000000002e-07
618,1243.8,0.94261,2250.0,2.0000000000000002e-07
619,1245.8,0.94286,2250.0,2.0000000000000002e-07
620,1247.8,0.94311,2250.0,2.0000000000000002e-07
621,1249.8,0.94336,2250.0,2.0000000000000002e-07
622,1251.8,0.9436,2250.0,2.0000000000000002e-07
623,1253.8,0.94385,2250.0,2.0000000000000002e-07
624,1255.8,0.94409,2250.0,2.0000000000000002e-07
625,1257.8,0.94433,2250.0,2.0000000000000002e-07
626,1259.7,0.94458,2250.0,2.0000000000000002e-07
627,1261.7,0.94482,2250.0,2.0000000000000002e-07
628,1263.7,0.94505,2250.0,2.0000000000000002e-07
629,1265.7,0.94529,2250.0,2.0000000000000002e-07
630,1267.7,0.94553,2250.0,2.0000000000000002e-07
631,1269.7,0.94576,2250.0,2.0000000000000002e-07
632,1271.7,0.94599,2250.0,2.0000000000000002e-07
633,1273.7,0.94623,2250.0,2.0000000000000002e-07
634,1275.7,0.94646,2250.0,2.0000000000000002e-07
635,1277.7,0.94669,2250.0,2.0000000000000002e-07
636,1279.7,0.94692,2250.0,2.0000000000000002e-07
637,1281.7,0.94715,2250.0,2.0000000000000002e-07
638,1283.7,0.94738,2250.0,2.0000000000000002e-07
639,1285.7,0.9476,2250.0,2.0000000000000002e-07
640,1287.7,0.94783,2250.0,2.0000000000000002e-07
641,1289.7,0.94805,2250.0,2.0000000000000002e-07
642,1291.7,0.94827,2250.0,2.0000000000000002e-07
643,1293.7,0.94849,2250.0,2.0000000000000002e-07
644,1295.7,0.94871,2250.0,2.0000000000000002e-07
645,1297.7,0.94893,2250.0,2.0000000000000002e-07
646,1299.7,0.94915,2250.0,2.0000000000000002e-07
647,1301.7,0.94937,2250.0,2.0000000000000002e-07
648,1303.7,0.94958,2250.0,2.0000000000000002e-07
649,1305.7,0.94979,2250.0,2.0000000000000002e-07
650,1307.7,0.95001,2250.0,2.0000000000000002e-07
651,1309.7,0.95022,2250.0,2.0000000000000002e-07
652,1311.7,0.95043,2250.0,2.0000000000000002e-07
653,1313.7,0.95064,2250.0,2.0000000000000002e-07
654,1315.7,0.95084,2250.0,2.0000000000000002e-07
655,1317.7,0.95105,2250.0,2.0000000000000002e-07
656,1319.7,0.95126,2250.0,2.0000000000000002e-07
657,1321.7,0.95146,2250.0,2.0000000000000002e-07
658,1323.7,0.95166,2250.0,2.0000000000000002e-07
659,1325.7,0.95186,2250.0,2.0000000000000002e-07
660,1327.7,0.95206,2250.0,2.0000000000000002e-07
661,1329.7,0.95226,2250.0,2.0000000000000002e-07
662,1331.7,0.95246,2250.0,2.0000000000000002e-07
663,1333.7,0.95266,2250.0,2.0000000000000002e-07
664,1335.7,0.95286,2250.0,2.0000000000000002e-07
665,1337.7,0.95305,2250.0,2.0000000000000002e-07
666,1339.7,0.95325,2250.0,2.0000000000000002e-07
667,1341.7,0.95344,2250.0,2.0000000000000002e-07
668,1343.7,0.95363,2250.0,2.0000000000000002e-07
669,1345.7,0.95382,2250.0,2.0000000000000002e-07
670,1347.7,0.95401,2250.0,2.0000000000000002e-07
671,1349.7,0.9542,2250.0,2.0000000000000002e-07
672,1351.7,0.95439,2250.0,2.0000000000000002e-07
673,1353.7,0.95457,2250.0,2.0000000000000002e-07
674,1355.7,0.95476,2250.0,2.0000000000000002e-07
675,1357.7,0.95494,2250.0,2.0000000000000002e-07
676,1359.7,0.95513,2250.0,2.0000000000000002e-07
677,1361.6,0.95531,2250.0,2.0000000000000002e-07
678,1363.6,0.95549,2250.0,2.0000000000000002e-07
679,1365.6,0.95567,2250.0,2.0000000000000002e-07
680,1367.6,0.95585,2250.0,2.0000000000000002e-07
681,1369.6,0.95603,2250.0,2.0000000000000002e-07
682,1371.6,0.95621,2250.0,2.0000000000000002e-07
683,1373.6,0.95639,2250.0,2.0000000000000002e-07
684,1375.6,0.95656,2250.0,2.0000000000000002e-07
685,1377.6,0.95674,2250.0,2.0000000000000002e-07
686,1379.6,0.95691,2250.0,2.0000000000000002e-07
687,1381.6,0.95709,2250.0,2.0000000000000002e-07
688,1383.6,0.95726,2250.0,2.0000000000000002e-07
689,1385.6,0.95743,2250.0,2.0000000000000002e-07
690,1387.6,0.9576,2250.0,2.0000000000000002e-07
691,1389.6,0.95777,2250.0,2.0000000000000002e-07
692,1391.6,0.95794,2250.0,2.0000000000000002e-07
693,1393.6,0.95811,2250.0,2.0000000000000002e-07
694,1395.6,0.95827,2250.0,2.0000000000000002e-07
695,1397.6,0.95844,2250.0,2.0000000000000002e-07
696,1399.6,0.9586,2250.0,2.0000000000000002e-07
697,1401.6,0.95877,2250.0,2.0000000000000002e-07
698,1403.6,0.95893,2250.0,2.0000000000000002e-07
699,1405.6,0.95909,2250.0,2.0000000000000002e-07
700,1407.6,0.95925,2250.0,2.0000000000000002e-07
701,1409.6,0.95941,2250.0,2.0000000000000002e-07
702,1411.6,0.95957,2250.0,2.0000000000000002e-07
703,1413.6,0.95973,2250.0,2.0000000000000002e-07
704,1415.6,0.95989,2250.0,2.0000000000000002e-07
705,1417.6,0.96005,2250.0,2.0000000000000002e-07
706,1419.6,0.9602,2250.0,2.0000000000000002e-07
707,1421.6,0.96036,2250.0,2.0000000000000002e-07
708,1423.6,0.96052,2250.0,2.0000000000000002e-07
709,1425.6,0.96067,2250.0,2.0000000000000002e-07
710,1427.6,0.96082,2250.0,2.0000000000000002e-07
711,1429.6,0.96097,2250.0,2.0000000000000002e-07
712,1431.6,0.96113,2250.0,2.0000000000000002e-07
713,1433.6,0.96128,2250.0,2.0000000000000002e-07
714,1435.6,0.96143,2250.0,2.0000000000000002e-07
715,1437.6,0.96158,2250.0,2.0000000000000002e-07
716,1439.6,0.96173,2250.0,2.0000000000000002e-07
717,1441.6,0.96187,2250.0,2.0000000000000002e-07
718,1443.6,0.96202,2250.0,2.0000000000000002e-07
719,1445.6,0.96217,2250.0,2.0000000000000002e-07
720,1447.6,0.96231,2250.0,2.0000000000000002e-07
721,1449.6,0.96246,2250.0,2.0000000000000002e-07
722,1451.6,0.9626,2250.0,2.0000000000000002e-07
723,1453.6,0.96274,2250.0,2.0000000000000002e-07
724,1455.6,0.96289,2250.0,2.0000000000000002e-07
725,1457.6,0.96303,2250.0,2.0000000000000002e-07
726,1459.6,0.96317,2250.0,2.0000000000000002e-07
727,1461.5,0.96331,2250.0,2.0000000000000002e-07
728,1463.5,0.96345,2250.0,2.0000000000000002e-07
729,1465.5,0.96359,2250.0,2.0000000000000002e-07
730,1467.5,0.96373,2250.0,2.0000000000000002e-07
731,1469.5,0.96387,2250.0,2.0000000000000002e-07
732,1471.5,0.964,2250.0,2.0000000000000002e-07
733,1473.5,0.96414,2250.0,2.0000000000000002e-07
734,1475.5,0.96427,2250.0,2.0000000000000002e-07
735,1477.5,0.96441,2250.0,2.0000000000000002e-07
736,1479.5,0.96454,2250.0,2.0000000000000002e-07
737,1481.5,0.96468,2250.0,2.0000000000000002e-07
738,1483.5,0.96481,2250.0,2.0000000000000002e-07
739,1485.5,0.96494,2250.0,2.0000000000000002e-07
740,1487.5,0.96507,2250.0,2.0000000000000002e-07
741,1489.5,0.96521,2250.0,2.0000000000000002e-07
742,1491.5,0.96534,2250.0,2.0000000000000002e-07
743,1493.5,0.96547,2250.0,2.0000000000000002e-07
744,1495.5,0.9656,2250.0,2.0000000000000002e-07
745,1497.5,0.96573,2250.0,2.0000000000000002e-07
746,1499.5,0.96585,2250.0,2.0000000000000002e-07
747,1501.5,0.96598,2250.0,2.0000000000000002e-07
748,1503.5,0.96611,2250.0,2.0000000000000002e-07
749,1505.5,0.96624,2250.0,2.0000000000000002e-07
750,1507.5,0.96636,2250.0,2.0000000000000002e-07
751,1509.5,0.96649,2250.0,2.0000000000000002e-07
752,1511.5,0.96661,2250.0,2.0000000000000002e-07
753,1513.5,0.96674,2250.0,2.0000000000000002e-07
754,1515.5,0.96686,2250.0,2.0000000000000002e-07
755,1517.5,0.96698,2250.0,2.0000000000000002e-07
756,1519.5,0.96711,2250.0,2.0000000000000002e-07
757,1521.5,0.96723,2250.0,2.0000000000000002e-07
758,1523.5,0.96735,2250.0,2.0000000000000002e-07
759,1525.5,0.96747,2250.0,2.0000000000000002e-07
760,1527.5,0.96759,2250.0,2.0000000000000002e-07
761,1529.5,0.96771,2250.0,2.0000000000000002e-07
762,1531.5,0.96783,2250.0,2.0000000000000002e-07
763,1533.5,0.96795,2250.0,2.0000000000000002e-07
764,1535.5,0.96807,2250.0,2.0000000000000002e-07
765,1537.5,0.96818,2250.0,2.0000000000000002e-07
766,1539.5,0.9683,2250.0,2.0000000000000002e-07
767,1541.5,0.96842,2250.0,2.0000000000000002e-07
768,1543.5,0.96853,2250.0,2.0000000000000002e-07
769,1545.5,0.96865,2250.0,2.0000000000000002e-07
770,1547.5,0.96876,2250.0,2.0000000000000002e-07
771,1549.5,0.96887,2250.0,2.0000000000000002e-07
772,1551.5,0.96899,2250.0,2.0000000000000002e-07
773,1553.5,0.9691,2250.0,2.0000000000000002e-07
774,1555.5,0.96921,2250.0,2.0000000000000002e-07
775,1557.5,0.96932,2250.0,2.0000000000000002e-07
776,1559.4,0.96943,2250.0,2.0000000000000002e-07
777,1561.4,0.96954,2250.0,2.0000000000000002e-07
778,1563.4,0.96965,2250.0,2.0000000000000002e-07
779,1565.4,0.96976,2250.0,2.0000000000000002e-07
780,1567.4,0.96987,2250.0,2.0000000000000002e-07
781,1569.4,0.96998,2250.0,2.0000000000000002e-07
782,1571.4,0.97009,2250.0,2.0000000000000002e-07
783,1573.4,0.9702,2250.0,2.0000000000000002e-07
784,1575.4,0.9703,2250.0,2.0000000000000002e-07
785,1577.4,0.97041,2250.0,2.0000000000000002e-07
786,1579.4,0.97052,2250.0,2.0000000000000002e-07
787,1581.4,0.97062,2250.0,2.0000000000000002e-07
788,1583.4,0.97073,2250.0,2.0000000000000002e-07
789,1585.4,0.97083,2250.0,2.0000000000000002e-07
790,1587.4,0.97093,2250.0,2.0000000000000002e-07
791,1589.4,0.97104,2250.0,2.0000000000000002e-07
792,1591.4,0.97114,2250.0,2.0000000000000002e-07
793,1593.4,0.97124,2250.0,2.0000000000000002e-07
794,1595.4,0.97134,2250.0,2.0000000000000002e-07
795,1597.4,0.97144,2250.0,2.0000000000000002e-07
796,1599.4,0.97155,2250.0,2.0000000000000002e-07
797,1601.4,0.97165,2250.0,2.0000000000000002e-07
798,1603.4,0.97175,2250.0,2.0000000000000002e-07
799,1605.4,0.97185,2250.0,2.0000000000000002e-07
800,1607.4,0.97194,2250.0,2.0000000000000002e-07
801,1609.4,0.97204,2250.0,2.0000000000000002e-07
802,1611.4,0.97214,2250.0,2.0000000000000002e-07
803,1613.4,0.97224,2250.0,2.0000000000000002e-07
804,1615.4,0.97234,2250.0,2.0000000000000002e-07
805,1617.4,0.97243,2250.0,2.0000000000000002e-07
806,1619.4,0.97253,2250.0,2.0000000000000002e-07
807,1621.4,0.97262,2250.0,2.0000000000000002e-07
808,1623.4,0.97272,2250.0,2.0000000000000002e-07
809,1625.4,0.97282,2250.0,2.0000000000000002e-07
810,1627.4,0.97291,2250.0,2.0000000000000002e-07
811,1629.4,0.973,2250.0,2.0000000000000002e-07
812,1631.4,0.9731,2250.0,2.0000000000000002e-07
813,1633.4,0.97319,2250.0,2.0000000000000002e-07
814,1635.4,0.97328,2250.0,2.0000000000000002e-07
815,1637.4,0.97338,2250.0,2.0000000000000002e-07
816,1639.4,0.97347,2250.0,2.0000000000000002e-07
817,1641.4,0.97356,2250.0,2.0000000000000002e-07
818,1643.4,0.97365,2250.0,2.0000000000000002e-07
819,1645.4,0.97374,2250.0,2.0000000000000002e-07
820,1647.4,0.97383,2250.0,2.0000000000000002e-07
821,1649.4,0.97392,2250.0,2.0000000000000002e-07
822,1651.4,0.97401,2250.0,2.0000000000000002e-07
823,1653.4,0.9741,2250.0,2.0000000000000002e-07
824,1655.4,0.97419,2250.0,2.0000000000000002e-07
825,1657.4,0.97428,2250.0,2.0000000000000002e-07
826,1659.3,0.97436,2250.0,2.0000000000000002e-07
827,1661.3,0.97445,2250.0,2.0000000000000002e-07
828,1663.3,0.97454,2250.0,2.0000000000000002e-07
829,1665.3,0.97462,2250.0,2.0000000000000002e-07
830,1667.3,0.97471,2250.0,2.0000000000000002e-07
831,1669.3,0.9748,2250.0,2.0000000000000002e-07
832,1671.3,0.97488,2250.0,2.0000000000000002e-07
833,1673.3,0.97497,2250.0,2.0000000000000002e-07
834,1675.3,0.97505,2250.0,2.0000000000000002e-07
835,1677.3,0.97513,2250.0,2.0000000000000002e-07
836,1679.3,0.97522,2250.0,2.0000000000000002e-07
837,1681.3,0.9753,2250.0,2.0000000000000002e-07
838,1683.3,0.97539,2250.0,2.0000000000000002e-07
839,1685.3,0.97547,2250.0,2.0000000000000002e-07
840,1687.3,0.97555,2250.0,2.0000000000000002e-07
841,1689.3,0.97563,2250.0,2.0000000000000002e-07
842,1691.3,0.97571,2250.0,2.0000000000000002e-07
843,1693.3,0.9758,2250.0,2.0000000000000002e-07
844,1695.3,0.97588,2250.0,2.0000000000000002e-07
845,1697.3,0.97596,2250.0,2.0000000000000002e-07
846,1699.3,0.97604,2250.0,2.0000000000000002e-07
847,1701.3,0.97612,2250.0,2.0000000000000002e-07
848,1703.3,0.9762,2250.0,2.0000000000000002e-07
849,1705.3,0.97627,2250.0,2.0000000000000002e-07
850,1707.3,0.97635,2250.0,2.0000000000000002e-07
851,1709.3,0.97643,2250.0,2.0000000000000002e-07
852,1711.3,0.97651,2250.0,2.0000000000000002e-07
853,1713.3,0.97659,2250.0,2.0000000000000002e-07
854,1715.3,0.97667,2250.0,2.0000000000000002e-07
855,1717.3,0.97674,2250.0,2.0000000000000002e-07
856,1719.3,0.97682,2250.0,2.0000000000000002e-07
857,1721.3,0.97689,2250.0,2.0000000000000002e-07
858,1723.3,0.97697,2250.0,2.0000000000000002e-07
859,1725.3,0.97705,2250.0,2.0000000000000002e-07
860,1727.3,0.97712,2250.0,2.0000000000000002e-07
861,1729.3,0.9772,2250.0,2.0000000000000002e-07
862,1731.3,0.97727,2250.0,2.0000000000000002e-07
863,1733.3,0.97735,2250.0,2.0000000000000002e-07
864,1735.3,0.97742,2250.0,2.0000000000000002e-07
865,1737.3,0.9775,2250.0,2.0000000000000002e-07
866,1739.3,0.97757,2250.0,2.0000000000000002e-07
867,1741.3,0.97765,2250.0,2.0000000000000002e-07
868,1743.3,0.97772,2250.0,2.0000000000000002e-07
869,1745.3,0.97779,2250.0,2.0000000000000002e-07
870,1747.3,0.97786,2250.0,2.0000000000000002e-07
871,1749.3,0.97794,2250.0,2.0000000000000002e-07
872,1751.3,0.97801,2250.0,2.0000000000000002e-07
873,1753.3,0.97808,2250.0,2.0000000000000002e-07
874,1755.3,0.97815,2250.0,2.0000000000000002e-07
875,1757.3,0.97822,2250.0,2.0000000000000002e-07
876,1759.2,0.97829,2250.0,2.0000000000000002e-07
877,1761.2,0.97837,2250.0,2.0000000000000002e-07
878,1763.2,0.97844,2250.0,2.0000000000000002e-07
879,1765.2,0.97851,2250.0,2.0000000000000002e-07
880,1767.2,0.97858,2250.0,2.0000000000000002e-07
881,1769.2,0.97865,2250.0,2.0000000000000002e-07
882,1771.2,0.97871,2250.0,2.0000000000000002e-07
883,1773.2,0.97878,2250.0,2.0000000000000002e-07
884,1775.2,0.97885,2250.0,2.0000000000000002e-07
885,1777.2,0.97892,2250.0,2.0000000000000002e-07
886,1779.2,0.97899,2250.0,2.0000000000000002e-07
887,1781.2,0.97906,2250.0,2.0000000000000002e-07
888,1783.2,0.97912,2250.0,2.0000000000000002e-07
889,1785.2,0.97919,2250.0,2.0000000000000002e-07
890,1787.2,0.97926,2250.0,2.0000000000000002e-07
891,1789.2,0.97932,2250.0,2.0000000000000002e-07
892,1791.2,0.97939,2250.0,2.0000000000000002e-07
893,1793.2,0.97946,2250.0,2.0000000000000002e-07
894,1795.2,0.97952,2250.0,2.0000000000000002e-07
895,1797.2,0.97959,2250.0,2.0000000000000002e-07
896,1799.2,0.97965,2250.0,2.0000000000000002e-07
897,1801.2,0.97972,2250.0,2.0000000000000002e-07
898,1803.2,0.97978,2250.0,2.0000000000000002e-07
899,1805.2,0.97985,2250.0,2.0000000000000002e-07
900,1807.2,0.97991,2250.0,2.0000000000000002e-07
901,1809.2,0.97998,2250.0,2.0000000000000002e-07
902,1811.2,0.98004,2250.0,2.0000000000000002e-07
903,1813.2,0.9801,2250.0,2.0000000000000002e-07
904,1815.2,0.98017,2250.0,2.0000000000000002e-07
905,1817.2,0.98023,2250.0,2.0000000000000002e-07
906,1819.2,0.98029,2250.0,2.0000000000000002e-07
907,1821.2,0.98035,2250.0,2.0000000000000002e-07
908,1823.2,0.98042,2250.0,2.0000000000000002e-07
909,1825.2,0.98048,2250.0,2.0000000000000002e-07
910,1827.2,0.98054,2250.0,2.0000000000000002e-07
911,1829.2,0.9806,2250.0,2.0000000000000002e-07
912,1831.2,0.98066,2250.0,2.0000000000000002e-07
913,1833.2,0.98072,2250.0,2.0000000000000002e-07
914,1835.2,0.98078,2250.0,2.0000000000000002e-07
915,1837.2,0.98084,2250.0,2.0000000000000002e-07
916,1839.2,0.9809,2250.0,2.0000000000000002e-07
917,1841.2,0.98096,2250.0,2.0000000000000002e-07
918,1843.2,0.98102,2250.0,2.0000000000000002e-07
919,1845.2,0.98108,2250.0,2.0000000000000002e-07
920,1847.2,0.98114,2250.0,2.0000000000000002e-07
921,1849.2,0.9812,2250.0,2.0000000000000002e-07
